toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate,pl_bmasse,scale,Vmag,Jmag,Hmag,TSM,vsini
1039.01,461867584,APC,09h58m45.25s,149.688545,-58d45m37.63s,-58.760453,-6.434,0.215,-0.215,0,4.098,0.246,-0.246,0,2460031.2166,0.00071,-0.00071,0,4.420125,0.0000085,-0.0000085,0,3.956,1.259,-1.259,0,0.002466,196.3,-196.3,0,,,,0,,,,,,,,,8.5483,0.6,-0.6,0,2864.34,1012.54,-1012.54,0,,,,0,,,,0,,,,0,2019-07-24 18:44:12,2023-05-05 16:02:01,,0,9.538,9.661,9.729,,
104.01,231670397,KP,21h19m47.93s,319.949697,-58d08m56.16s,-58.148933,10.552,0.045,-0.045,0,-10.658,0.043,-0.043,0,2459038.863566,0.000955,-0.000955,0,4.0872994,0.0000041,-0.0000041,0,5.586113,0.0508755,-0.0508755,0,0.0035721712499,35.689426,-35.689426,0,13.6237732,0.6518233,-0.6518233,0,2242.3605401,,,,1755.0767383,,,,9.8638,0.006,-0.006,0,316.678,2.9655,-2.9655,0,6036,,,0,3.93359,,,0,2.2186699,0.102573,-0.102573,0,2018-09-05 18:49:20,2021-12-01 16:02:01,80.5286448662381,1.15,10.468,9.352,9.073,195.58457202897,
1040.01,310483807,FP,08h34m27.41s,128.61421,-61d29m17.74s,-61.488262,-11.78,0.118,-0.118,0,6.725,0.097,-0.097,0,2458520.65674,0.00497,-0.00497,0,2.55555,0.00045,-0.00045,0,1.566,0.375,-0.375,0,0.00034,1.37224,-1.37224,0,11.5901,,,0,3520.68,,,,2145,,,,8.3854,0.007,-0.007,0,732.432,32.449,-32.449,0,10037,123,-123,0,,,,0,6.04,,,0,2019-07-24 18:44:12,2021-10-29 12:59:15,65.264513075596,1.15,8.44,8.166,8.173,41.2359014776292,
1041.01,385624852,FP,09h13m36.54s,138.402252,-55d11m52.48s,-55.19791,-14.189,0.065,-0.065,0,14.261,0.058,-0.058,0,2459261.801216,0.0004,-0.0004,0,8.30792,0.00037,-0.00037,0,3.228,0.089,-0.089,0,0.00835,160.238,-160.238,0,43.1068,4.42399,-4.42399,0,2276.25,,,,1924,,,,8.0981,0.006,-0.006,0,305.034,2.981,-2.981,0,9081,173.2,-173.2,0,3.83,0.07,-0.07,0,3.05,0.09,-0.09,0,2019-07-24 18:44:12,2021-10-29 12:59:15,359.975782186455,1.15,8.211,7.866,7.799,703.271863505971,
1042.01,360286627,PC,09h27m54.05s,141.975215,-61d19m48.14s,-61.33004,-11.595,0.056,-0.056,0,3.139,0.057,-0.057,0,2459988.629522,0.00175,-0.00175,0,0.7581018,0.0000012,-0.0000012,0,1.078,0.192,-0.192,0,0.00078,0.708192,-0.708192,0,10.0744,0.473762,-0.473762,0,17894,,,,3222,,,,9.718,0.006,-0.006,0,792.633,19.4965,-19.4965,0,9917,199.6,-199.6,0,3.75,0.06,-0.06,0,3.51,0.12,-0.12,0,2019-07-24 18:44:12,2023-04-13 10:10:01,54.3937137725206,1.15,9.778,9.549,9.505,78.388041947652,
1043.01,90448944,FP,08h33m12.56s,128.302319,-52d42m51.13s,-52.714202,-9.496,0.051,-0.051,0,14.659,0.045,-0.045,0,2459985.770425,0.003745,-0.003745,0,1.4415577,0.0000074,-0.0000074,0,2.349,0.682,-0.682,0,0.000507,54.9645,-54.9645,0,3.61078,0.26004,-0.26004,0,16861.8,,,,3174,,,,9.5719,0.006,-0.006,0,208.055,1.1015,-1.1015,0,6902,135.7,-135.7,0,4.25,0.09,-0.09,0,1.52,0.06,-0.06,0,2019-07-24 18:44:12,2023-03-08 10:10:02,14.329964050436,1.28,10.017,8.97,8.707,99.2298048512564,
1044.01,463402815,PC,10h15m14.65s,153.811023,-58d45m59.01s,-58.766393,-14.441,0.073,-0.073,0,6.214,0.069,-0.069,0,2460037.194672,0.000793,-0.000793,0,1.0085089,0.0000009,-0.0000009,0,1.642,0.343,-0.343,0,0.003051,688.931,-688.931,0,,,,0,,,,,,,,,10.0031,0.006,-0.006,0,494.689,9.557,-9.557,0,5215.2,1166.8,-1166.8,0,,,,0,,,,0,2019-07-24 18:44:12,2023-05-11 16:02:02,,0,10.39,9.364,9.21,,
1045.01,54044474,FP,10h39m33.05s,159.887704,-32d30m42.77s,-32.51188,-34.609,0.053,-0.053,0,14.667,0.057,-0.057,0,2459301.544126,0.000611,-0.000611,0,3.7039994,0.0000037,-0.0000037,0,4.277,0.599,-0.599,0,0.00759,1.22092,-1.22092,0,17.57,0.746573,-0.746573,0,3546.13,,,,2149,,,,9.6306,0.006,-0.006,0,300.696,3.3695,-3.3695,0,7013.8,299.6,-299.6,0,4.21,0.44,-0.44,0,1.9,0.08,-0.08,0,2019-07-24 18:44:12,2021-12-07 16:02:02,112.090047731966,1.15,9.964,9.252,9.123,493.676094424583,
1046.01,309787037,FP,08h25m40.67s,126.419468,-60d54m27.05s,-60.907514,-1.536,0.058,-0.058,0,-9.979,0.048,-0.048,0,2459987.448994,0.001586,-0.001586,0,1.3042588,0.0000021,-0.0000021,0,1.643,0.503,-0.503,0,0.0007474366999,54.030025,-54.030025,0,5.38606,0.35593,-0.35593,0,7170.41,,,,2563,,,,10.0119,0.006,-0.006,0,301.298,2.496,-2.496,0,6762,130.2,-130.2,0,4.11,0.08,-0.08,0,1.75,0.07,-0.07,0,2019-07-24 18:44:12,2023-03-08 10:10:02,24.0999592018575,1.15,10.327,9.546,9.398,72.1999842917084,
1047.01,370745311,FP,09h38m19.57s,144.581535,-67d30m18.35s,-67.505097,-35.412,0.104,-0.104,0,24.084,0.128,-0.128,0,2458544.79061,0.00092,-0.00092,0,0.62627,0.00002,-0.00002,0,0.666,0.169,-0.169,0,0.00188,68.5212,-68.5212,0,5.72162,0.894462,-0.894462,0,3235.57,,,,2101,,,,10.2355,0.006,-0.006,0,134.926,1.0555,-1.0555,0,5622,131.2,-131.2,0,4.5,0.07,-0.07,0,0.93,0.05,-0.05,0,2019-07-24 18:44:12,2021-10-29 12:59:15,26.0698467548504,1.15,11.095,9.526,9.145,147.544706594441,
1048.01,384549882,FP,09h06m06.65s,136.527702,-54d54m14.12s,-54.903922,-10.863,0.096,-0.096,0,7.063,0.089,-0.089,0,2458518.376,0.00075,-0.00075,0,0.30412,0.00001,-0.00001,0,0.748,0.1,-0.1,0,0.00133,3.83107,-3.83107,0,10.417,0.668057,-0.668057,0,280833,,,,6413,,,,8.802,0.006,-0.006,0,440.426,9.484,-9.484,0,11892,235.8,-235.8,0,4.14,0.07,-0.07,0,2.52,0.09,-0.09,0,2019-07-24 18:44:12,2021-10-29 12:59:15,56.8105805752756,1.15,8.76,8.678,8.674,393.355762079132,
1049.01,16288184,KP,16h55m04.52s,253.768848,-28d42m38.1s,-28.710584,-8.568,0.1,-0.1,0,-5.562,0.055,-0.055,0,2459363.821393,0.000699,-0.000699,0,2.1805277,0.0000027,-0.0000027,0,2.969175,0.040721,-0.040721,0,0.0163401353205,426.89557,-426.89557,0,16.808853,0.8821375,-0.8821375,0,1770.4650539,,,,1654.404068,,,,11.0657,0.006,-0.006,0,314.995,7.0655,-7.0655,0,6599,200,-200,0,4.21017,1.96411,-1.96411,0,1.2714601,0.0635578,-0.0635578,0,2019-07-15 19:20:04,2022-03-30 16:02:02,105.818905932856,1.15,11.602,10.508,10.268,464.976762243347,
105.01,144065872,KP,22h29m49.88s,337.457824,-48d00m11.16s,-48.003099,91.976,0.052,-0.052,0,-6.861,0.069,-0.069,0,2459084.58501,0.00011,-0.00011,0,2.1846669,0.0000005,-0.0000005,0,2.86528,0.0090748,-0.0090748,0,0.0117080228549,34.928566,-34.928566,0,13.7028527,0.6619751,-0.6619751,0,1362.1381428,,,,1549.4409801,,,,9.4995,0.006,-0.006,0,137.544,0.7905,-0.7905,0,5630,,,0,4.37759,,,0,1.23824,0.0596985,-0.0596985,0,2018-09-05 18:49:20,2021-12-08 16:02:02,81.1368326725011,1.15,10.092,8.936,8.628,684.243589930212,
1050.01,66818296,KP,15h59m50.94s,239.962248,-28d03m42.46s,-28.061794,-8.1,0.102,-0.102,0,-9.639,0.055,-0.055,0,2459355.54563,0.000257,-0.000257,0,3.7354838,0.0000021,-0.0000021,0,4.142,0.045,-0.045,0,0.01703,0.271732,-0.271732,0,21.2315,1.19579,-1.19579,0,1292.19,,,,1670,,,,11.0261,0.006,-0.006,0,405.908,8.6,-8.6,0,6650,,,0,4.1639,,,0,1.57,0.09,-0.09,0,2019-07-15 19:20:05,2022-10-05 10:10:01,143.363516681522,1.15,11.588,10.509,10.319,455.860907131851,
1051.01,259863352,FA,02h41m27.83s,40.365939,-71d27m45.9s,-71.462749,168.17,2,-2,0,-56.04,2,-2,0,2458657.736625,0.007425,-0.007425,0,21.701669,0.0095323,-0.0095323,0,8.2676424,0.5088978,-0.5088978,0,0.0002116567325,25.132692,-25.132692,0,2.3751494,0.6983451,-0.6983451,0,52.095,,,,685.2,,,,7.1278,0.006,-0.006,0,53.19149,,,0,5625,80,-80,0,4.438,,,0,1.56486,0.186629,-0.186629,0,2019-08-16 20:20:45,2021-10-29 12:59:15,8.31308031613851,1.26,7.76,6.484,6.144,31.3624730630545,
1052.01,317060587,PC,22h30m02.47s,337.510274,-75d38m47.62s,-75.646561,-63.327,0.046,-0.046,0,-1.942,0.044,-0.044,0,2458332.941229,0.002642,-0.002642,0,9.139804,0.0001109,-0.0001109,0,3.0912936,0.6627002,-0.6627002,0,0.0003584157801,33.721474,-33.721474,0,3.0629855,2.8175755,-2.8175755,0,243.011763,,,,1006.9932829,,,,9.0197,0.006,-0.006,0,129.804,0.5575,-0.5575,0,5958.2,76,-76,0,4.34,0.12,-0.12,0,1.58,0.165123,-0.165123,0,2019-08-16 20:20:47,2021-12-08 10:10:01,11.570501615481,1.28,9.511,8.56,8.249,28.240850878512,
1053.01,112395568,FP,19h23m54.51s,290.977117,-33d21m05.1s,-33.351416,-18.692,0.065,-0.065,0,-8.192,0.059,-0.059,0,2458657.999179,0.001553,-0.001553,0,5.742625,0.000621,-0.000621,0,2.860293,0.230499,-0.230499,0,0.001105760867,87.92673,-87.92673,0,13.088532,3.636668,-3.636668,0,,,,,,,,,8.8849,0.006,-0.006,0,263.729,2.8735,-2.8735,0,5664,188,-188,0,3.26574,0.355261,-0.355261,0,3.86959,0.644568,-0.644568,0,2019-08-16 20:20:42,2021-10-29 12:59:15,76.4402299839272,1.15,9.62,8.169,7.859,,
1054.01,366989877,CP,20h08m27.4s,302.114174,-54d19m03s,-54.317501,1.594,0.054,-0.054,0,-15.903,0.049,-0.049,0,2458664.970821,0.001819,-0.001819,0,15.5077301,0.0001097,-0.0001097,0,5.04936,0.2346055,-0.2346055,0,0.0006361674517,29.705004,-29.705004,0,3.0547686,0.4154935,-0.4154935,0,104.8330856,,,,816.1018114,,,,8.4362,0.006,-0.006,0,88.4343,0.28175,-0.28175,0,6122,194,-194,0,4.30881,0.268555,-0.268555,0,1.17092,0.0546734,-0.0546734,0,2019-08-16 20:20:48,2022-01-22 12:02:01,11.5301664635639,1.28,8.95,7.905,7.636,54.970521351769,
1055.01,320004517,CP,19h33m08.79s,293.286615,-54d31m57.82s,-54.532728,108.439,0.074,-0.074,0,-82.632,0.052,-0.052,0,2458661.062997,0.000839,-0.000839,0,17.4712881,0.0000684,-0.0000684,0,4.297932,0.1572389,-0.1572389,0,0.0012195496151,39.652325,-39.652325,0,3.437103,0.4013165,-0.4013165,0,53.3701121,,,,689.3571404,,,,8.0888,0.006,-0.006,0,57.2651,0.18695,-0.18695,0,5783.54,7.82429,-7.82429,0,4.49925,0.019231,-0.019231,0,0.974669,0.0546984,-0.0546984,0,2019-08-16 20:20:47,2021-12-09 10:10:02,13.4404582171059,1.28,8.67,7.518,7.231,102.681818580101,
1056.01,421894914,PC,22h37m02.09s,339.258703,-76d55m03.38s,-76.917605,9.716,0.041,-0.041,0,-20.168,0.044,-0.044,0,2458326.059765,0.0018,-0.0018,0,5.3079888,0.000031,-0.000031,0,3.1395198,0.3012694,-0.3012694,0,0.0003954716052,28.185852,-28.185852,0,2.899717,0.6823424,-0.6823424,0,603.2343378,,,,1263.9830884,,,,9.6663,0.006,-0.006,0,168.354,0.6765,-0.6765,0,6124.3,83,-83,0,4.38,0.16,-0.16,0,1.36963,0.0633668,-0.0633668,0,2019-08-16 20:20:50,2021-10-29 12:59:15,10.7752179465266,1.28,10.171,9.211,8.967,29.4616760290074,
1057.01,323132914,PC,08h31m59.26s,127.996917,-78d24m27.23s,-78.407564,117.721,0.081,-0.081,0,-24.565,0.076,-0.076,0,2458607.345122,0.002641,-0.002641,0,51.1710414,0.0002812,-0.0002812,0,6.4793585,0.3639887,-0.3639887,0,0.0008648547045,41.121582,-41.121582,0,2.7958807,0.5423254,-0.5423254,0,11.2145624,,,,466.7295868,,,,9.4091,0.006,-0.006,0,98.2855,0.26725,-0.26725,0,5599,187,-187,0,4.46138,0.26998,-0.26998,0,0.943356,0.0456583,-0.0456583,0,2019-08-16 20:20:47,2022-03-22 16:02:01,10.2763287934412,1.28,10.01,8.791,8.433,29.1850510789695,
1058.01,31553893,PC,19h15m38.83s,288.911772,-31d47m26.93s,-31.790813,3.226,0.082,-0.082,0,-16.323,0.067,-0.067,0,2458663.023591,0.005969,-0.005969,0,11.1296402,0.0002401,-0.0002401,0,7.1068241,0.3739165,-0.3739165,0,0.0009686119325,75.67997,-75.67997,0,12.9783824,0.8953745,-0.8953745,0,1255.7,,,,1518.2,,,,9.3781,0.007,-0.007,0,338.831,6.705,-6.705,0,5785,189,-189,0,4.344,2.00356,-2.00356,0,3.4475601,0.174417,-0.174417,0,2019-08-16 20:20:41,2021-10-29 12:59:15,75.6049969579232,1.15,10.09,8.706,8.398,62.6769806283904,
1059.01,380783252,PC,17h58m51.48s,269.714503,-60d55m21.82s,-60.922727,4.297,0.037,-0.037,0,-207.409,0.034,-0.034,0,2459378.714316,0.000158,-0.000158,0,9.4496506,0.0000028,-0.0000028,0,2.021,0.027,-0.027,0,0.01975,16.7663,-16.7663,0,17.0216,1.10249,-1.10249,0,38.5799,,,,694,,,,9.7825,0.006,-0.006,0,98.8783,0.4197,-0.4197,0,5509,186,-186,0,4.39758,2.00408,-2.00408,0,0.94,0.06,-0.06,0,2019-08-16 20:20:49,2021-10-29 12:59:15,107.563334962429,1.15,10.535,9.073,8.687,454.801502669395,
106.01,38846515,KP,04h35m50.36s,68.959816,-64d01m37.34s,-64.027039,10.845,0.035,-0.035,0,-0.499,0.052,-0.052,0,2460036.374335,0.000261,-0.000261,0,2.8493822,0.0000008,-0.0000008,0,3.643,0.746,-0.746,0,0.008047,177.876,-177.876,0,16.5843,0.770559,-0.770559,0,2657.93,,,,2000,,,,10.3157,0.006,-0.006,0,364.411,2.729,-2.729,0,6900,,,0,4.438,,,0,1.77,0.08,-0.08,0,2019-05-07 17:42:35,2023-05-11 16:02:02,103.984846013279,1.15,10.798,9.928,9.715,363.036497093571,
1060.01,101230735,APC,19h57m09.84s,299.290995,-48d56m04.11s,-48.934476,2.224,0.286,-0.286,0,-14.604,0.228,-0.228,0,2458653.967554,0.000878,-0.000878,0,2.068559,0.0000125,-0.0000125,0,0.9982308,0.3191344,-0.3191344,0,0.0005819546407,55.958042,-55.958042,0,2.8451407,3.0135126,-3.0135126,0,1195.9870751,,,,1499.8622384,,,,9.6652,0.006,-0.006,0,128.491,3.3745,-3.3745,0,5687.9,76,-76,0,4.6,0.12,-0.12,0,1.13906,0.070392,-0.070392,0,2019-08-16 20:20:42,2021-10-29 12:59:15,10.5123215593241,1.28,10.342,9.102,8.789,54.4022605868634,
1061.01,253990973,FP,18h58m45.34s,284.688908,-41d14m32.94s,-41.242483,24.978,0.089,-0.089,0,-71.79,0.091,-0.091,0,2458654.253249,0.003078,-0.003078,0,0.540933,0.000107,-0.000107,0,1.674337,0.329757,-0.329757,0,0.000257347459,27.641214,-27.641214,0,2.28501,0.57323,-0.57323,0,,,,,,,,,9.7345,0.006,-0.006,0,133.171,0.6935,-0.6935,0,5525,186,-186,0,4.25342,0.29667,-0.29667,0,1.21935,0.16458,-0.16458,0,2019-08-16 20:20:44,2021-10-29 12:59:15,7.90529899855894,1.26,10.366,9.125,8.768,,
1062.01,299799658,CP,02h32m29.03s,38.120968,-78d01m25.26s,-78.023683,107.847,0.045,-0.045,0,30.732,0.042,-0.042,0,2458325.426781,0.000875,-0.000875,0,4.1150133,0.0000113,-0.0000113,0,1.1960092,0.2285306,-0.2285306,0,0.0005248418785,37.11627,-37.11627,0,2.0840072,1.7375827,-1.7375827,0,225.95716,,,,988.8405704,,,,9.478,0.006,-0.006,0,82.1733,0.1632,-0.1632,0,5394,185,-185,0,4.50942,0.276077,-0.276077,0,0.887336,0.0506532,-0.0506532,0,2019-08-16 20:20:47,2022-01-12 12:02:22,7.01346677184213,1.26,10.249,8.777,8.409,40.6025334320149,
1063.01,406976746,PC,15h22m13.32s,230.555493,-83d03m22.37s,-83.056214,-89.125,0.041,-0.041,0,-9.6,0.044,-0.044,0,2459374.315337,0.002181,-0.002181,0,10.0665634,0.0000409,-0.0000409,0,1.981,0.258,-0.258,0,0.00064,0.734176,-0.734176,0,2.09966,0.141438,-0.141438,0,23.8187,,,,615,,,,9.0689,0.006,-0.006,0,61.1201,0.1009,-0.1009,0,5552,187,-187,0,4.61783,0.263463,-0.263463,0,0.79,0.05,-0.05,0,2019-08-16 20:20:49,2021-10-29 12:59:15,7.08202460459553,1.26,9.8,8.352,7.997,37.3661658251904,
1064.01,79748331,CP,19h44m00.94s,296.003935,-47d33m43.31s,-47.56203,-3.457,0.124,-0.124,0,-100.891,0.072,-0.072,0,2458656.66825,0.001449,-0.001449,0,6.4438568,0.0000358,-0.0000358,0,1.9034071,0.3156658,-0.3156658,0,0.0010673219754,87.74375,-87.74375,0,2.4800254,1.2834306,-1.2834306,0,60.8314178,,,,712.2816141,,,,10.0059,0.006,-0.006,0,68.0726,0.362,-0.362,0,4803,178,-178,0,4.52079,2.00348,-2.00348,0,0.737189,0.0567035,-0.0567035,0,2019-08-16 20:20:42,2022-01-12 12:02:22,8.79339802671493,1.26,10.938,9.097,8.628,48.7167700181757,
1064.02,79748331,CP,19h44m00.94s,296.003935,-47d33m43.31s,-47.56203,-3.457,0.124,-0.124,0,-100.891,0.072,-0.072,0,2458664.491265,0.001903,-0.001903,0,12.2264881,0.0000884,-0.0000884,0,2.1689136,0.4113601,-0.4113601,0,0.00124505985,109.74101,-109.74101,0,2.5664499,2.1035123,-2.1035123,0,25.8972395,,,,575.3513252,,,,10.0059,0.006,-0.006,0,68.0726,0.362,-0.362,0,4803,178,-178,0,4.52079,2.00348,-2.00348,0,0.737189,0.0567035,-0.0567035,0,2019-08-16 20:20:42,2022-01-12 12:02:22,9.19382837104133,1.26,10.938,9.097,8.628,45.4351167569294,
1065.01,7088246,KP,19h05m28.02s,286.36675,-50d04m02.46s,-50.06735,7.315,0.037,-0.037,0,-0.862,0.029,-0.029,0,2458654.347994,0.002094,-0.002094,0,2.160344,0.000276,-0.000276,0,1.828854,0.14481,-0.14481,0,0.019357992992,1487.6189,-1487.6189,0,22.503541,17.500204,-17.500204,0,,,,,,,,,13.2851,0.006,-0.006,0,639.004,9.4715,-9.4715,0,5780,,,0,4.32928,,,0,1.2,,,0,2019-08-16 20:20:41,2021-10-29 12:59:15,154.628621249327,1.15,13.84,12.636,12.293,,
1066.01,201604954,KP,19h00m23.16s,285.096517,-54d53m36.03s,-54.893341,3.99,0.054,-0.054,0,-37.19,0.042,-0.042,0,2458657.832537,0.001239,-0.001239,0,4.606184,0.000392,-0.000392,0,3.121643,0.078877,-0.078877,0,0.013793034867,1031.5532,-1031.5532,0,12.962219,0.582183,-0.582183,0,,,,,,,,,11.9707,0.006,-0.006,0,353.891,4.919,-4.919,0,5670,,,0,4.3925,,,0,1.07,,,0,2019-08-16 20:20:44,2021-10-29 12:59:15,75.482612901258,1.15,12.62,11.286,10.933,,
1067.01,201642601,KP,19h14m41.28s,288.672005,-59d34m45.66s,-59.57935,3.125,0.031,-0.031,0,6.146,0.029,-0.029,0,2459039.05091,0.001492,-0.001492,0,3.1316589,0.0000093,-0.0000093,0,2.3372757,0.0993462,-0.0993462,0,0.0137637161384,331.9153,-331.9153,0,8.8310592,0.5221478,-0.5221478,0,148.6554235,,,,890.5635978,,,,13.1686,0.006,-0.006,0,263.609,1.659,-1.659,0,4351,167,-167,0,4.438,,,0,0.76701,,,0,2019-08-16 20:20:44,2021-12-09 10:10:02,45.8332231194271,1.15,14.226,12.16,11.591,119.506696710745,
1068.01,6663331,KP,18h57m35.94s,284.399762,-49d08m18.65s,-49.138513,11.096,0.044,-0.044,0,-5.764,0.042,-0.042,0,2458656.633231,0.001251,-0.001251,0,3.180362,0.000247,-0.000247,0,2.111521,0.106258,-0.106258,0,0.021192463324,682.47424,-682.47424,0,13.446487,0.600679,-0.600679,0,,,,,,,,,13.2887,0.006,-0.006,0,535.383,7.8145,-7.8145,0,5498,,,0,4.47934,,,0,0.92,,,0,2019-08-16 20:20:41,2021-10-29 12:59:15,79.1690167835847,1.15,13.981,12.522,12.188,,
1069.01,31858843,KP,19h17m55.01s,289.479212,-32d51m36.45s,-32.860124,-16.778,0.108,-0.108,0,-31.803,0.089,-0.089,0,2458655.579589,0.000152,-0.000152,0,2.9776369,0.000002,-0.000002,0,3.1240443,0.0175714,-0.0175714,0,0.0122423706105,63.92253,-63.92253,0,14.0369087,0.7440518,-0.7440518,0,865.49299,,,,1383.3613518,,,,10.4293,0.006,-0.006,0,197.996,3.038,-3.038,0,5703,188,-188,0,4.25824,0.298282,-0.298282,0,1.22026,0.0644121,-0.0644121,0,2019-08-16 20:20:41,2021-12-08 16:02:02,83.7175830897573,1.15,11.03,9.799,9.457,426.201675839613,
107.01,92352620,KP,20h55m07.98s,313.783239,-34d08m08.7s,-34.135751,26.376,0.078,-0.078,0,-44.947,0.059,-0.059,0,2459039.335846,0.000386,-0.000386,0,3.9502009,0.0000016,-0.0000016,0,4.5643642,0.0181327,-0.0181327,0,0.0128137629308,59.46348,-59.46348,0,19.7058959,0.8632607,-0.8632607,0,1364.0898402,,,,1549.9956992,,,,9.6433,0.006,-0.006,0,211.211,2.4835,-2.4835,0,6153,,,0,4.18077,,,0,1.7103601,0.074613,-0.074613,0,2018-09-05 18:49:20,2021-10-29 12:59:15,130.118426755373,1.15,10.051,9.159,8.916,606.210922870353,
1070.01,31858844,FP,19h17m54.85s,289.478541,-32d51m40.78s,-32.861327,,,,,,,,,2458655.579241,0.000532,-0.000532,0,2.9776152,0.0000978,-0.0000978,0,3.25697,0.030226,-0.030226,0,0.043218111683,416.72778,-416.72778,0,26.88423,0.196978,-0.196978,0,873.27,,,,1386.5,,,,15.7114,0.023,-0.023,0,,,,0,5740,,,0,4.29219,,,0,1.28,,,0,2019-08-16 20:20:41,2021-10-29 12:59:15,194.854592936528,1.15,17.1348,11.236,12.872,640.223800882273,
1071.01,120247528,KP,18h40m44.2s,280.184169,-58d27m33.8s,-58.459388,-27.094,0.052,-0.052,0,-30.897,0.048,-0.048,0,2458655.395924,0.001083,-0.001083,0,3.553814,0.000237,-0.000237,0,2.056578,0.048296,-0.048296,0,0.009979266691,279.5894,-279.5894,0,12.539744,12.542709,-12.542709,0,,,,,,,,,11.5803,0.006,-0.006,0,290.198,2.937,-2.937,0,5639,188,-188,0,4.37172,2.00387,-2.00387,0,1.07973,1.07973,-1.07973,0,2019-08-16 20:20:42,2021-10-29 12:59:15,72.3001229293301,1.15,12.219,10.912,10.562,,
1072.01,140830390,FP,05h02m30.55s,75.627307,-72d54m50.39s,-72.913998,1.679,0.043,-0.043,0,32.797,0.04,-0.04,0,2459211.732146,0.002195,-0.002195,0,12.8379689,0.0031236,-0.0031236,0,9.8464123,0.1878411,-0.1878411,0,0.0105390192794,361.00934,-361.00934,0,25.4886382,1.376776,-1.376776,0,374.129,,,,1225,,,,11.7106,0.006,-0.006,0,703.878,10.696,-10.696,0,5765,189,-189,0,4.34773,2.00358,-2.00358,0,2.4494,0.11699,-0.11699,0,2019-08-16 20:20:43,2021-10-29 12:59:15,181.808584977182,1.15,12.388,10.98,10.632,157.698561778897,
1073.01,158297421,CP,19h09m56.26s,287.484402,-49d39m53.79s,-49.664942,3.827,0.058,-0.058,0,4.878,0.038,-0.038,0,2459036.472812,0.001293,-0.001293,0,3.9228016,0.0000122,-0.0000122,0,1.8736007,0.0798146,-0.0798146,0,0.0315109004906,1047.8658,-1047.8658,0,13.3368705,0.4312808,-0.4312808,0,91.167589,,,,788.0973496,,,,13.6699,0.006,-0.006,0,300.67,3.806,-3.806,0,4444,168,-168,0,4.438,,,0,0.6983,,,0,2019-08-16 20:20:43,2021-12-09 10:10:02,78.3310374660585,1.15,14.602,12.653,12.026,170.498253876996,
1074.01,327301957,PC,20h43m02.64s,310.761004,-72d00m36.96s,-72.010267,20.031,0.042,-0.042,0,42.175,0.054,-0.054,0,2458662.650964,0.003194,-0.003194,0,13.9427597,0.0001674,-0.0001674,0,3.7732511,0.3662606,-0.3662606,0,0.0013514876372,110.07788,-110.07788,0,2.8501548,0.6062083,-0.6062083,0,28.093,,,,587.18,,,,10.6339,0.006,-0.006,0,107.356,0.408,-0.408,0,5206,183,-183,0,4.63095,0.280579,-0.280579,0,0.741671,0.0479724,-0.0479724,0,2019-08-16 20:20:47,2021-10-29 12:59:15,10.5364120683078,1.28,11.217,9.808,9.373,35.7133312011458,
1075.01,351601843,CP,20h39m53.09s,309.971209,-65d26m58.92s,-65.449699,-99.737,0.023,-0.023,0,-59.95,0.039,-0.039,0,2458654.250006,0.000748,-0.000748,0,0.6047427,0.0000071,-0.0000071,0,0.988221,0.2762418,-0.2762418,0,0.0009124406978,75.47996,-75.47996,0,1.8764454,0.9520114,-0.9520114,0,528.02,,,,1222.6,,,,11.1186,0.007,-0.007,0,61.4592,0.09435,-0.09435,0,4046,170,-170,0,4.60963,0.230678,-0.230678,0,0.653189,0.064645,-0.064645,0,2019-08-16 20:20:48,2022-06-01 12:04:12,6.1192821151107,1.26,12.615,9.935,9.292,52.8392201499911,
1076.01,360742636,KP,19h38m32.09s,294.633694,-55d19m48.97s,-55.330269,5.382,0.051,-0.051,0,-38.112,0.047,-0.047,0,2458654.162996,0.000139,-0.000139,0,2.5495659,0.0000016,-0.0000016,0,2.5932887,0.0196419,-0.0196419,0,0.0149927247936,89.31557,-89.31557,0,12.8879433,0.6500611,-0.6500611,0,757.1265011,,,,1337.863673,,,,11.2474,0.006,-0.006,0,248.46,2.1455,-2.1455,0,5659,,,0,4.44653,,,0,1.03997,0.0519397,-0.0519397,0,2019-08-16 20:20:48,2021-12-09 10:10:02,74.9208103230054,1.15,11.91,10.659,10.337,348.52407266371,
